"Year","Month","Day","Temperature","Relative_humidity","Wind_direction","Wind_speed","Gust_speed","Precipitation","PAR","Date"
2020,5,21,75.6005555555556,79.1736111111111,119.90625,2.97388888888889,6.3225,0,381.390972222222,"5/21/2020"
2020,5,22,79.0045902777778,77.3881944444445,186.015972222222,3.33388888888889,8.27222222222222,0,586.807638888889,"5/22/2020"
2020,5,23,71.8161041666667,89.4277777777778,147.129166666667,3.255625,7.43798611111111,1.993,152.224305555556,"5/23/2020"
2020,5,24,74.5663888888889,86.80625,170.41875,2.93013888888889,7.47166666666667,0.189,401.286805555556,"5/24/2020"
2020,5,25,73.01775,89.9743055555556,117.489583333333,4.89444444444444,10.1404861111111,0.276,407.710416666667,"5/25/2020"
2020,5,26,72.1627013888889,83.325,218.445138888889,3.63638888888889,7.66756944444444,0,474.151388888889,"5/26/2020"
2020,5,27,68.0992777777778,82.8576388888889,194.644444444444,3.40805555555556,6.71277777777778,0.386,551.98125,"5/27/2020"
2020,5,28,68.8313819444444,86.5319444444444,220.085416666667,2.63729166666667,5.74236111111111,0.016,382.745138888889,"5/28/2020"
2020,5,29,73.8220763888889,75.1597222222222,164.318055555556,3.21263888888889,6.72840277777778,0,537.814583333333,"5/29/2020"
2020,5,30,74.949,63.0076388888889,40.6833333333333,3.79763888888889,7.43520833333333,0,662.172222222222,"5/30/2020"
2020,5,31,74.3950486111111,61.6715277777778,54.7597222222222,4.51236111111111,8.325625,0,646.686111111111,"5/31/2020"
2020,6,1,73.6505208333333,68.675,70.0979166666667,2.83083333333333,5.72409722222222,0,446.130555555556,"6/1/2020"
2020,6,2,75.2707569444444,75.4229166666667,130.222222222222,1.02222222222222,2.58027777777778,0,393.717361111111,"6/2/2020"
2020,6,3,79.1139444444444,75.38125,210.528472222222,2.25777777777778,5.06597222222222,0,457.172222222222,"6/3/2020"
2020,6,4,79.6716111111111,77.7270833333333,223.459722222222,3.76444444444444,7.52513888888889,0,586.529861111111,"6/4/2020"
2020,6,5,82.1241180555556,77.6763888888889,213.101388888889,3.39354166666667,7.24958333333333,1.74,616.095833333333,"6/5/2020"
2020,6,6,78.5786180555556,79.1666666666667,99.0715277777778,5.09756944444444,9.15027777777778,0,558.613194444445,"6/6/2020"
2020,6,7,81.3445277777778,74.3680555555556,50.9847222222222,8.04555555555556,13.9111805555556,0,609.602777777778,"6/7/2020"
2020,6,8,75.7175486111111,88.9152777777778,243.804861111111,7.88631944444444,14.3433333333333,1.361,171.842361111111,"6/8/2020"
2020,6,9,82.3871111111111,81.2284722222222,206.332638888889,5.21118055555556,12.4269444444444,0.063,528.613194444445,"6/9/2020"
